Min X value: -8373.719
Min Y value: -7.141647
Min Z value: -8273.554
Max X value: 10380.38
Max Y value: 220.334
Max Z value: 10480.55
Key: charpos in X , Y , Z , Time since start capture
1780.191 , 41.73 , 1695.179 , 162.62
1779.976 , 41.76884 , 1695.388 , 162.64
1779.761 , 41.80852 , 1695.597 , 162.66
1779.546 , 41.84821 , 1695.806 , 162.68
1779.331 , 41.88789 , 1696.016 , 162.7
1779.115 , 41.92757 , 1696.225 , 162.72
1778.901 , 41.96722 , 1696.434 , 162.74
1778.685 , 42.00691 , 1696.643 , 162.76
1778.47 , 42.04659 , 1696.852 , 162.78
1778.255 , 42.08628 , 1697.061 , 162.8
1778.04 , 42.12597 , 1697.27 , 162.82
1777.825 , 42.16562 , 1697.48 , 162.84
1777.61 , 42.20531 , 1697.689 , 162.86
1777.395 , 42.25486 , 1697.898 , 162.88
1777.18 , 42.31068 , 1698.107 , 162.9
1776.965 , 42.36645 , 1698.316 , 162.92
1776.75 , 42.42146 , 1698.525 , 162.94
1776.535 , 42.47131 , 1698.735 , 162.96
1776.32 , 42.52116 , 1698.944 , 162.98
1776.105 , 42.57101 , 1699.153 , 163
1775.89 , 42.62128 , 1699.362 , 163.02
1775.675 , 42.67211 , 1699.571 , 163.04
1775.459 , 42.72294 , 1699.78 , 163.06
1775.244 , 42.77377 , 1699.99 , 163.08
1775.029 , 42.8246 , 1700.199 , 163.1
1774.814 , 42.8754 , 1700.408 , 163.12
1774.599 , 42.92089 , 1700.617 , 163.14
1774.384 , 42.96576 , 1700.826 , 163.16
1774.169 , 43.01063 , 1701.035 , 163.18
1773.954 , 43.05548 , 1701.245 , 163.2
1773.739 , 43.10032 , 1701.454 , 163.22
1773.524 , 43.15802 , 1701.663 , 163.24
1773.309 , 43.22406 , 1701.872 , 163.26
1773.094 , 43.2901 , 1702.081 , 163.28
1772.879 , 43.35609 , 1702.29 , 163.3
1772.661 , 43.41584 , 1702.497 , 163.32
1772.443 , 43.47321 , 1702.703 , 163.34
1772.225 , 43.53059 , 1702.909 , 163.36
1772.008 , 43.58798 , 1703.116 , 163.38
1771.785 , 43.64849 , 1703.316 , 163.4
1771.561 , 43.70939 , 1703.517 , 163.42
1771.338 , 43.7703 , 1703.717 , 163.44
1771.115 , 43.83121 , 1703.918 , 163.46
1770.892 , 43.89207 , 1704.118 , 163.48
1770.669 , 43.94811 , 1704.319 , 163.5
1770.446 , 43.99908 , 1704.52 , 163.52
1770.223 , 44.05002 , 1704.72 , 163.54
1769.997 , 44.10224 , 1704.918 , 163.56
1769.771 , 44.15466 , 1705.115 , 163.58
1769.546 , 44.227 , 1705.313 , 163.6
1769.32 , 44.29939 , 1705.51 , 163.62
1769.094 , 44.37171 , 1705.708 , 163.64
1768.866 , 44.44552 , 1705.903 , 163.66
1768.638 , 44.51513 , 1706.097 , 163.68
1768.409 , 44.57505 , 1706.292 , 163.7
1768.169 , 44.64229 , 1706.471 , 163.72
1767.928 , 44.70958 , 1706.651 , 163.74
1767.688 , 44.77684 , 1706.83 , 163.76
1767.445 , 44.84551 , 1707.006 , 163.78
1767.202 , 44.91626 , 1707.182 , 163.8
1766.959 , 44.99072 , 1707.358 , 163.82
1766.716 , 45.06521 , 1707.535 , 163.84
1766.474 , 45.13966 , 1707.711 , 163.86
1766.224 , 45.20862 , 1707.877 , 163.88
1765.968 , 45.2811 , 1708.034 , 163.9
1765.708 , 45.37085 , 1708.183 , 163.92
1765.446 , 45.46924 , 1708.33 , 163.94
1765.184 , 45.56758 , 1708.476 , 163.96
1764.922 , 45.66591 , 1708.623 , 163.98
1764.661 , 45.76424 , 1708.769 , 164
1764.399 , 45.86264 , 1708.915 , 164.02
1764.126 , 45.969 , 1709.041 , 164.04
1763.849 , 46.07139 , 1709.155 , 164.06
1763.57 , 46.16268 , 1709.266 , 164.08
1763.287 , 46.2579 , 1709.366 , 164.1
1763.002 , 46.35565 , 1709.459 , 164.12
1762.712 , 46.45828 , 1709.536 , 164.14
1762.422 , 46.56087 , 1709.613 , 164.16
1762.132 , 46.66346 , 1709.691 , 164.18
1761.835 , 46.77631 , 1709.73 , 164.2
1761.536 , 46.89312 , 1709.749 , 164.22
1761.236 , 47.01408 , 1709.749 , 164.24
1760.936 , 47.13739 , 1709.737 , 164.26
1760.637 , 47.26323 , 1709.713 , 164.28
1760.338 , 47.40148 , 1709.689 , 164.3
1760.039 , 47.5397 , 1709.666 , 164.32
1759.74 , 47.67797 , 1709.642 , 164.34
1759.441 , 47.81625 , 1709.618 , 164.36
1759.141 , 47.95452 , 1709.594 , 164.38
1758.842 , 48.09279 , 1709.57 , 164.4
1758.543 , 48.23105 , 1709.547 , 164.42
1758.244 , 48.36932 , 1709.523 , 164.44
1757.945 , 48.49105 , 1709.499 , 164.46
1757.646 , 48.57742 , 1709.475 , 164.48
1757.348 , 48.66432 , 1709.448 , 164.5
1757.048 , 48.75072 , 1709.424 , 164.52
1756.749 , 48.8371 , 1709.4 , 164.54
1756.45 , 48.92296 , 1709.38 , 164.56
1756.151 , 49.02117 , 1709.36 , 164.58
1755.851 , 49.12406 , 1709.34 , 164.6
1755.552 , 49.22694 , 1709.321 , 164.62
1755.253 , 49.32983 , 1709.301 , 164.64
1754.953 , 49.43272 , 1709.281 , 164.66
1754.654 , 49.53565 , 1709.261 , 164.68
1754.355 , 49.63853 , 1709.241 , 164.7
1754.055 , 49.73768 , 1709.221 , 164.72
1753.756 , 49.79237 , 1709.201 , 164.74
1753.457 , 49.84615 , 1709.181 , 164.76
1753.157 , 49.89994 , 1709.162 , 164.78
1752.858 , 49.95372 , 1709.142 , 164.8
1752.558 , 50.00464 , 1709.153 , 164.82
1752.259 , 50.05474 , 1709.173 , 164.84
1751.96 , 50.11926 , 1709.2 , 164.86
1751.661 , 50.18532 , 1709.227 , 164.88
1751.363 , 50.25089 , 1709.262 , 164.9
1751.065 , 50.31646 , 1709.297 , 164.92
1750.767 , 50.38201 , 1709.332 , 164.94
1750.469 , 50.44757 , 1709.367 , 164.96
1750.206 , 50.5009 , 1709.51 , 164.98
1749.977 , 50.52755 , 1709.705 , 165
1749.762 , 50.53991 , 1709.914 , 165.02
1749.55 , 50.55186 , 1710.126 , 165.04
1749.338 , 50.56924 , 1710.338 , 165.06
1749.125 , 50.59911 , 1710.55 , 165.08
1748.913 , 50.62897 , 1710.762 , 165.1
1748.701 , 50.65785 , 1710.974 , 165.12
1748.491 , 50.66347 , 1711.188 , 165.14
1748.282 , 50.66778 , 1711.403 , 165.16
1748.072 , 50.67207 , 1711.618 , 165.18
1747.863 , 50.67637 , 1711.833 , 165.2
1747.653 , 50.68068 , 1712.047 , 165.22
1747.444 , 50.68796 , 1712.262 , 165.24
1747.234 , 50.72407 , 1712.477 , 165.26
1747.025 , 50.76021 , 1712.691 , 165.28
1746.815 , 50.79632 , 1712.906 , 165.3
1746.606 , 50.83243 , 1713.121 , 165.32
1746.396 , 50.86857 , 1713.336 , 165.34
1746.187 , 50.90276 , 1713.55 , 165.36
1745.977 , 50.9166 , 1713.765 , 165.38
1745.768 , 50.93013 , 1713.98 , 165.4
1745.558 , 50.94366 , 1714.194 , 165.42
1745.349 , 50.97528 , 1714.409 , 165.44
1745.139 , 51.00872 , 1714.624 , 165.46
1744.93 , 51.04212 , 1714.839 , 165.48
1744.72 , 51.05335 , 1715.053 , 165.5
1744.51 , 51.0586 , 1715.268 , 165.52
1744.301 , 51.06383 , 1715.483 , 165.54
1744.092 , 51.06907 , 1715.697 , 165.56
1743.882 , 51.07432 , 1715.912 , 165.58
1743.672 , 51.07954 , 1716.127 , 165.6
1743.463 , 51.10343 , 1716.342 , 165.62
1743.253 , 51.13652 , 1716.556 , 165.64
1743.044 , 51.16959 , 1716.771 , 165.66
1742.834 , 51.20266 , 1716.986 , 165.68
1742.622 , 51.23651 , 1717.198 , 165.7
1742.41 , 51.27039 , 1717.41 , 165.72
1742.198 , 51.2928 , 1717.622 , 165.74
1741.977 , 51.30314 , 1717.825 , 165.76
1741.754 , 51.31393 , 1718.026 , 165.78
1741.531 , 51.33701 , 1718.226 , 165.8
1741.305 , 51.37404 , 1718.424 , 165.82
1741.079 , 51.41108 , 1718.621 , 165.84
1740.854 , 51.44452 , 1718.819 , 165.86
1740.628 , 51.45937 , 1719.017 , 165.88
1740.402 , 51.47417 , 1719.214 , 165.9
1740.177 , 51.48898 , 1719.412 , 165.92
1739.951 , 51.50377 , 1719.61 , 165.94
1739.723 , 51.51932 , 1719.804 , 165.96
1739.494 , 51.53737 , 1719.999 , 165.98
1739.266 , 51.56482 , 1720.193 , 166
1739.038 , 51.59226 , 1720.388 , 166.02
1738.809 , 51.61972 , 1720.583 , 166.04
1738.581 , 51.64716 , 1720.777 , 166.06
1738.353 , 51.67242 , 1720.972 , 166.08
1738.125 , 51.68596 , 1721.167 , 166.1
1737.896 , 51.6995 , 1721.361 , 166.12
1737.668 , 51.71304 , 1721.556 , 166.14
1737.44 , 51.7266 , 1721.751 , 166.16
1737.211 , 51.7557 , 1721.945 , 166.18
1736.983 , 51.7851 , 1722.14 , 166.2
1736.755 , 51.8145 , 1722.335 , 166.22
1736.527 , 51.8439 , 1722.529 , 166.24
1736.298 , 51.8723 , 1722.724 , 166.26
1736.07 , 51.88895 , 1722.919 , 166.28
1735.842 , 51.90559 , 1723.113 , 166.3
1735.614 , 51.9222 , 1723.308 , 166.32
1735.385 , 51.93884 , 1723.502 , 166.34
1735.157 , 51.96276 , 1723.697 , 166.36
1734.929 , 51.9893 , 1723.892 , 166.38
1734.7 , 52.01586 , 1724.086 , 166.4
1734.472 , 52.04179 , 1724.281 , 166.42
1734.244 , 52.06192 , 1724.476 , 166.44
1734.016 , 52.08203 , 1724.67 , 166.46
1733.787 , 52.10215 , 1724.865 , 166.48
1733.559 , 52.12226 , 1725.06 , 166.5
1733.331 , 52.14238 , 1725.254 , 166.52
1733.102 , 52.16451 , 1725.449 , 166.54
1732.874 , 52.1886 , 1725.644 , 166.56
1732.646 , 52.21267 , 1725.838 , 166.58
1732.418 , 52.23675 , 1726.033 , 166.6
1732.189 , 52.26084 , 1726.228 , 166.62
1731.961 , 52.28494 , 1726.422 , 166.64
1731.733 , 52.30902 , 1726.617 , 166.66
1731.504 , 52.32702 , 1726.812 , 166.68
1731.276 , 52.34472 , 1727.006 , 166.7
1731.048 , 52.36241 , 1727.201 , 166.72
1730.82 , 52.38011 , 1727.395 , 166.74
1730.591 , 52.3978 , 1727.59 , 166.76
1730.363 , 52.4155 , 1727.785 , 166.78
1730.135 , 52.43319 , 1727.979 , 166.8
1729.906 , 52.45087 , 1728.174 , 166.82
1729.678 , 52.46858 , 1728.369 , 166.84
1729.45 , 52.48627 , 1728.563 , 166.86
1729.222 , 52.50399 , 1728.758 , 166.88
1728.993 , 52.52174 , 1728.953 , 166.9
1728.765 , 52.5434 , 1729.147 , 166.92
1728.537 , 52.56505 , 1729.342 , 166.94
1728.308 , 52.58672 , 1729.536 , 166.96
1728.08 , 52.60837 , 1729.731 , 166.98
1727.852 , 52.63003 , 1729.926 , 167
1727.624 , 52.65169 , 1730.12 , 167.02
1727.395 , 52.67335 , 1730.315 , 167.04
1727.167 , 52.69502 , 1730.51 , 167.06
1726.939 , 52.71589 , 1730.704 , 167.08
1726.711 , 52.73822 , 1730.899 , 167.1
1726.482 , 52.75905 , 1731.094 , 167.12
1726.254 , 52.77967 , 1731.288 , 167.14
1726.026 , 52.80025 , 1731.483 , 167.16
1725.797 , 52.82083 , 1731.678 , 167.18
1725.569 , 52.84143 , 1731.872 , 167.2
1725.341 , 52.86201 , 1732.067 , 167.22
1725.113 , 52.88261 , 1732.262 , 167.24
1724.884 , 52.90319 , 1732.456 , 167.26
1724.656 , 52.92602 , 1732.651 , 167.28
1724.428 , 52.95057 , 1732.846 , 167.3
1724.199 , 52.97513 , 1733.04 , 167.32
1723.971 , 52.99968 , 1733.235 , 167.34
1723.748 , 53.02272 , 1733.435 , 167.36
1723.533 , 53.04345 , 1733.645 , 167.38
1723.318 , 53.06416 , 1733.854 , 167.4
1723.103 , 53.08487 , 1734.063 , 167.42
1722.888 , 53.10558 , 1734.272 , 167.44
1722.673 , 53.1269 , 1734.481 , 167.46
1722.458 , 53.14475 , 1734.69 , 167.48
1722.243 , 53.16262 , 1734.9 , 167.5
1722.028 , 53.18047 , 1735.109 , 167.52
1721.812 , 53.19832 , 1735.318 , 167.54
1721.597 , 53.21619 , 1735.527 , 167.56
1721.382 , 53.23405 , 1735.736 , 167.58
1721.167 , 53.25192 , 1735.945 , 167.6
1720.952 , 53.26975 , 1736.155 , 167.62
1720.737 , 53.28851 , 1736.364 , 167.64
1720.522 , 53.31233 , 1736.573 , 167.66
1720.307 , 53.33617 , 1736.782 , 167.68
1720.092 , 53.35997 , 1736.991 , 167.7
1719.877 , 53.3838 , 1737.2 , 167.72
1719.662 , 53.40763 , 1737.409 , 167.74
1719.447 , 53.43146 , 1737.619 , 167.76
1719.232 , 53.45529 , 1737.828 , 167.78
1719.017 , 53.47909 , 1738.037 , 167.8
1718.802 , 53.50251 , 1738.246 , 167.82
1718.587 , 53.5235 , 1738.455 , 167.84
1718.371 , 53.54241 , 1738.664 , 167.86
1718.156 , 53.56132 , 1738.874 , 167.88
1717.941 , 53.58018 , 1739.083 , 167.9
1717.726 , 53.59909 , 1739.292 , 167.92
1717.511 , 53.61798 , 1739.501 , 167.94
1717.296 , 53.63688 , 1739.71 , 167.96
1717.081 , 53.65577 , 1739.919 , 167.98
1716.866 , 53.67465 , 1740.129 , 168
1716.651 , 53.69213 , 1740.338 , 168.02
1716.436 , 53.70905 , 1740.547 , 168.04
1716.221 , 53.72596 , 1740.756 , 168.06
1716.006 , 53.74284 , 1740.965 , 168.08
1715.791 , 53.75976 , 1741.174 , 168.1
1715.576 , 53.77666 , 1741.384 , 168.12
1715.361 , 53.79358 , 1741.593 , 168.14
1715.146 , 53.81048 , 1741.802 , 168.16
1714.931 , 53.82812 , 1742.011 , 168.18
1714.715 , 53.84909 , 1742.22 , 168.2
1714.5 , 53.87254 , 1742.429 , 168.22
1714.285 , 53.89642 , 1742.639 , 168.24
1714.07 , 53.92031 , 1742.848 , 168.26
1713.855 , 53.94418 , 1743.057 , 168.28
1713.64 , 53.96805 , 1743.266 , 168.3
1713.425 , 53.99195 , 1743.475 , 168.32
1713.21 , 54.01582 , 1743.684 , 168.34
1712.995 , 54.03971 , 1743.893 , 168.36
1712.78 , 54.06425 , 1744.103 , 168.38
1712.565 , 54.09013 , 1744.312 , 168.4
1712.35 , 54.116 , 1744.521 , 168.42
1712.135 , 54.14188 , 1744.73 , 168.44
1711.92 , 54.16773 , 1744.939 , 168.46
1711.705 , 54.1936 , 1745.148 , 168.48
1711.49 , 54.21947 , 1745.358 , 168.5
1711.274 , 54.24534 , 1745.567 , 168.52
1711.059 , 54.27151 , 1745.776 , 168.54
1710.834 , 54.30268 , 1745.974 , 168.56
1710.608 , 54.33071 , 1746.171 , 168.58
1710.377 , 54.36666 , 1746.363 , 168.6
1710.144 , 54.40344 , 1746.551 , 168.62
1709.911 , 54.44023 , 1746.74 , 168.64
1709.672 , 54.47868 , 1746.922 , 168.66
1709.434 , 54.51714 , 1747.105 , 168.68
1709.196 , 54.5556 , 1747.287 , 168.7
1708.936 , 54.60195 , 1747.437 , 168.72
1708.676 , 54.6483 , 1747.587 , 168.74
1708.416 , 54.68989 , 1747.737 , 168.76
1708.156 , 54.73048 , 1747.886 , 168.78
1707.896 , 54.77111 , 1748.036 , 168.8
1707.636 , 54.8117 , 1748.186 , 168.82
1707.377 , 54.85229 , 1748.336 , 168.84
1707.117 , 54.89511 , 1748.486 , 168.86
1706.857 , 54.94423 , 1748.635 , 168.88
1706.597 , 54.99335 , 1748.785 , 168.9
1706.337 , 55.04251 , 1748.935 , 168.92
1706.092 , 55.08259 , 1749.108 , 168.94
1705.858 , 55.11121 , 1749.297 , 168.96
1705.635 , 55.13603 , 1749.497 , 168.98
1705.412 , 55.16084 , 1749.698 , 169
1705.189 , 55.18566 , 1749.898 , 169.02
1704.977 , 55.20674 , 1750.11 , 169.04
1704.765 , 55.22866 , 1750.322 , 169.06
1704.552 , 55.25062 , 1750.534 , 169.08
1704.34 , 55.27256 , 1750.746 , 169.1
1704.128 , 55.29428 , 1750.958 , 169.12
1703.915 , 55.3063 , 1751.17 , 169.14
1703.703 , 55.31832 , 1751.382 , 169.16
1703.491 , 55.33029 , 1751.594 , 169.18
1703.278 , 55.34229 , 1751.806 , 169.2
1703.066 , 55.36394 , 1752.018 , 169.22
1702.854 , 55.38587 , 1752.23 , 169.24
1702.641 , 55.40784 , 1752.442 , 169.26
1702.429 , 55.42979 , 1752.654 , 169.28
1702.217 , 55.45172 , 1752.866 , 169.3
1702.005 , 55.47036 , 1753.078 , 169.32
1701.792 , 55.48831 , 1753.29 , 169.34
1701.58 , 55.50631 , 1753.501 , 169.36
1701.368 , 55.52427 , 1753.713 , 169.38
1701.155 , 55.54222 , 1753.925 , 169.4
1700.94 , 55.56013 , 1754.135 , 169.42
1700.72 , 55.57945 , 1754.338 , 169.44
1700.499 , 55.59877 , 1754.542 , 169.46
1700.279 , 55.61811 , 1754.745 , 169.48
1700.056 , 55.63626 , 1754.945 , 169.5
1699.83 , 55.65382 , 1755.143 , 169.52
1699.602 , 55.67249 , 1755.338 , 169.54
1699.373 , 55.69127 , 1755.532 , 169.56
1699.145 , 55.71635 , 1755.727 , 169.58
1698.917 , 55.74146 , 1755.922 , 169.6
1698.689 , 55.76654 , 1756.116 , 169.62
1698.46 , 55.79165 , 1756.311 , 169.64
1698.225 , 55.82024 , 1756.496 , 169.66
1697.989 , 55.85851 , 1756.682 , 169.68
1697.753 , 55.90882 , 1756.868 , 169.7
1697.515 , 55.96026 , 1757.05 , 169.72
1697.274 , 56.01282 , 1757.229 , 169.74
1697.031 , 56.06651 , 1757.405 , 169.76
1696.789 , 56.12016 , 1757.582 , 169.78
1696.546 , 56.17385 , 1757.758 , 169.8
1696.29 , 56.23348 , 1757.914 , 169.82
1696.034 , 56.28774 , 1758.071 , 169.84
1695.772 , 56.35265 , 1758.217 , 169.86
1695.508 , 56.44434 , 1758.36 , 169.88
1695.245 , 56.53806 , 1758.503 , 169.9
1694.981 , 56.63177 , 1758.646 , 169.92
1694.717 , 56.7255 , 1758.789 , 169.94
1694.453 , 56.81917 , 1758.932 , 169.96
1694.188 , 56.9139 , 1759.071 , 169.98
1693.922 , 57.00862 , 1759.211 , 170
1693.656 , 57.10336 , 1759.35 , 170.02
1693.391 , 57.19808 , 1759.49 , 170.04
1693.125 , 57.26947 , 1759.629 , 170.06
1692.86 , 57.3243 , 1759.769 , 170.08
1692.594 , 57.37917 , 1759.908 , 170.1
1692.342 , 57.42561 , 1760.071 , 170.12
1692.091 , 57.47205 , 1760.234 , 170.14
1691.841 , 57.51731 , 1760.401 , 170.16
1691.591 , 57.56592 , 1760.567 , 170.18
1691.342 , 57.63573 , 1760.734 , 170.2
1691.092 , 57.70551 , 1760.9 , 170.22
1690.845 , 57.77286 , 1761.07 , 170.24
1690.598 , 57.7714 , 1761.24 , 170.26
1690.352 , 57.7634 , 1761.413 , 170.28
1690.107 , 57.7474 , 1761.586 , 170.3
1689.862 , 57.7234 , 1761.759 , 170.32
1689.617 , 57.6914 , 1761.932 , 170.34
1689.372 , 57.65646 , 1762.104 , 170.36
1689.127 , 57.64846 , 1762.277 , 170.38
1688.882 , 57.63247 , 1762.45 , 170.4
1688.636 , 57.60846 , 1762.623 , 170.42
1688.391 , 57.57647 , 1762.796 , 170.44
1688.146 , 57.53646 , 1762.969 , 170.46
1687.901 , 57.48846 , 1763.142 , 170.48
1687.656 , 57.43246 , 1763.315 , 170.5
1687.411 , 57.39823 , 1763.488 , 170.52
1687.166 , 57.39023 , 1763.661 , 170.54
1686.921 , 57.37423 , 1763.834 , 170.56
1686.675 , 57.35023 , 1764.007 , 170.58
1686.43 , 57.31823 , 1764.18 , 170.6
1686.185 , 57.28825 , 1764.353 , 170.62
1685.94 , 57.28025 , 1764.526 , 170.64
1685.695 , 57.26425 , 1764.699 , 170.66
1685.45 , 57.24025 , 1764.872 , 170.68
1685.205 , 57.20825 , 1765.045 , 170.7
1684.959 , 57.16825 , 1765.217 , 170.72
1684.714 , 57.12025 , 1765.39 , 170.74
1684.469 , 57.06425 , 1765.563 , 170.76
1684.224 , 57.00622 , 1765.736 , 170.78
1683.979 , 56.99822 , 1765.909 , 170.8
1683.734 , 56.98222 , 1766.082 , 170.82
1683.489 , 56.95822 , 1766.255 , 170.84
1683.244 , 56.92622 , 1766.428 , 170.86
1682.998 , 56.88622 , 1766.601 , 170.88
1682.753 , 56.83822 , 1766.774 , 170.9
1682.508 , 56.78222 , 1766.947 , 170.92
1682.263 , 56.73978 , 1767.12 , 170.94
1682.025 , 56.73178 , 1767.302 , 170.96
1681.787 , 56.71579 , 1767.485 , 170.98
1681.548 , 56.69178 , 1767.667 , 171
1681.31 , 56.65979 , 1767.85 , 171.02
1681.072 , 56.61979 , 1768.032 , 171.04
1680.834 , 56.57178 , 1768.214 , 171.06
1680.596 , 56.51579 , 1768.397 , 171.08
1680.358 , 56.45179 , 1768.579 , 171.1
1680.12 , 56.37978 , 1768.762 , 171.12
1679.881 , 56.29979 , 1768.944 , 171.14
1679.643 , 56.23666 , 1769.127 , 171.16
1679.405 , 56.22865 , 1769.309 , 171.18
1679.167 , 56.21265 , 1769.491 , 171.2
1678.929 , 56.18866 , 1769.674 , 171.22
1678.691 , 56.15665 , 1769.856 , 171.24
1678.452 , 56.11665 , 1770.039 , 171.26
1678.214 , 56.06865 , 1770.221 , 171.28
1677.976 , 56.01265 , 1770.404 , 171.3
1677.738 , 55.94865 , 1770.586 , 171.32
1677.5 , 55.87666 , 1770.768 , 171.34
1677.262 , 55.79665 , 1770.951 , 171.36
1677.024 , 55.74219 , 1771.133 , 171.38
1676.785 , 55.73419 , 1771.316 , 171.4
1676.547 , 55.71819 , 1771.498 , 171.42
1676.309 , 55.69419 , 1771.681 , 171.44
1676.071 , 55.66219 , 1771.863 , 171.46
1675.833 , 55.62219 , 1772.046 , 171.48
1675.595 , 55.57419 , 1772.228 , 171.5
1675.356 , 55.51819 , 1772.41 , 171.52
1675.118 , 55.45419 , 1772.593 , 171.54
1674.88 , 55.38219 , 1772.775 , 171.56
1674.642 , 55.30219 , 1772.958 , 171.58
1674.404 , 55.22907 , 1773.14 , 171.6
1674.166 , 55.22107 , 1773.323 , 171.62
1673.927 , 55.20507 , 1773.505 , 171.64
1673.689 , 55.18107 , 1773.687 , 171.66
1673.451 , 55.14907 , 1773.87 , 171.68
1673.213 , 55.10907 , 1774.052 , 171.7
1672.975 , 55.06107 , 1774.235 , 171.72
1672.737 , 55.00507 , 1774.417 , 171.74
1672.499 , 54.94107 , 1774.6 , 171.76
1672.26 , 54.86907 , 1774.782 , 171.78
1672.022 , 54.78907 , 1774.964 , 171.8
1671.784 , 54.71954 , 1775.147 , 171.82
1671.546 , 54.71154 , 1775.329 , 171.84
1671.308 , 54.69554 , 1775.512 , 171.86
1671.07 , 54.67154 , 1775.694 , 171.88
1670.831 , 54.63954 , 1775.877 , 171.9
1670.593 , 54.59954 , 1776.059 , 171.92
1670.355 , 54.55154 , 1776.241 , 171.94
1670.117 , 54.49554 , 1776.424 , 171.96
1669.879 , 54.43154 , 1776.606 , 171.98
1669.641 , 54.35954 , 1776.789 , 172
1669.403 , 54.27954 , 1776.971 , 172.02
1669.164 , 54.21279 , 1777.154 , 172.04
1668.926 , 54.20479 , 1777.336 , 172.06
1668.688 , 54.18879 , 1777.519 , 172.08
1668.45 , 54.16479 , 1777.701 , 172.1
1668.212 , 54.13279 , 1777.883 , 172.12
1667.974 , 54.09279 , 1778.066 , 172.14
1667.735 , 54.04479 , 1778.248 , 172.16
1667.497 , 53.98879 , 1778.431 , 172.18
1667.259 , 53.92479 , 1778.613 , 172.2
1667.021 , 53.85279 , 1778.796 , 172.22
1666.783 , 53.79807 , 1778.978 , 172.24
1666.547 , 53.79007 , 1779.164 , 172.26
1666.311 , 53.77407 , 1779.349 , 172.28
1666.076 , 53.75008 , 1779.535 , 172.3
1665.84 , 53.71807 , 1779.72 , 172.32
1665.604 , 53.67807 , 1779.906 , 172.34
1665.368 , 53.63007 , 1780.091 , 172.36
1665.133 , 53.57407 , 1780.277 , 172.38
1664.897 , 53.51007 , 1780.462 , 172.4
1664.661 , 53.45069 , 1780.648 , 172.42
1664.449 , 53.44269 , 1780.86 , 172.44
1664.236 , 53.42669 , 1781.072 , 172.46
1664.024 , 53.40269 , 1781.284 , 172.48
1663.812 , 53.37069 , 1781.496 , 172.5
1663.6 , 53.33069 , 1781.708 , 172.52
1663.387 , 53.28269 , 1781.92 , 172.54
1663.175 , 53.22669 , 1782.131 , 172.56
1662.963 , 53.16269 , 1782.344 , 172.58
1662.75 , 53.09069 , 1782.555 , 172.6
1662.538 , 53.01069 , 1782.767 , 172.62
1662.326 , 52.93206 , 1782.979 , 172.64
1662.131 , 52.92406 , 1783.207 , 172.66
1661.936 , 52.90806 , 1783.435 , 172.68
1661.741 , 52.88406 , 1783.663 , 172.7
1661.546 , 52.85206 , 1783.891 , 172.72
1661.351 , 52.81206 , 1784.119 , 172.74
1661.156 , 52.76406 , 1784.347 , 172.76
1660.961 , 52.70806 , 1784.575 , 172.78
1660.766 , 52.64406 , 1784.803 , 172.8
1660.571 , 52.57206 , 1785.031 , 172.82
1660.375 , 52.49206 , 1785.259 , 172.84
1660.181 , 52.40406 , 1785.487 , 172.86
1659.985 , 52.30806 , 1785.715 , 172.88
1659.79 , 52.24868 , 1785.943 , 172.9
1659.601 , 52.24068 , 1786.176 , 172.92
1659.412 , 52.22468 , 1786.409 , 172.94
1659.224 , 52.20068 , 1786.642 , 172.96
1659.035 , 52.16868 , 1786.875 , 172.98
1658.845 , 52.12868 , 1787.108 , 173
1658.656 , 52.08068 , 1787.341 , 173.02
1658.468 , 52.02468 , 1787.574 , 173.04
1658.279 , 51.96068 , 1787.807 , 173.06
1658.09 , 51.88868 , 1788.04 , 173.08
1657.901 , 51.80868 , 1788.273 , 173.1
1657.712 , 51.72068 , 1788.506 , 173.12
1657.523 , 51.63332 , 1788.739 , 173.14
1657.343 , 51.62532 , 1788.979 , 173.16
1657.163 , 51.60932 , 1789.219 , 173.18
1656.984 , 51.58532 , 1789.459 , 173.2
1656.804 , 51.55332 , 1789.7 , 173.22
1656.624 , 51.51332 , 1789.94 , 173.24
1656.444 , 51.46532 , 1790.18 , 173.26
1656.265 , 51.40932 , 1790.42 , 173.28
1656.085 , 51.34532 , 1790.661 , 173.3
1655.905 , 51.27332 , 1790.901 , 173.32
1655.726 , 51.19332 , 1791.141 , 173.34
1655.546 , 51.10532 , 1791.381 , 173.36
1655.366 , 51.00932 , 1791.621 , 173.38
1655.187 , 50.91514 , 1791.862 , 173.4
1655.01 , 50.90714 , 1792.104 , 173.42
1654.834 , 50.89114 , 1792.347 , 173.44
1654.657 , 50.86714 , 1792.589 , 173.46
1654.48 , 50.83514 , 1792.832 , 173.48
1654.304 , 50.79514 , 1793.074 , 173.5
1654.127 , 50.74714 , 1793.317 , 173.52
1653.951 , 50.69114 , 1793.56 , 173.54
1653.774 , 50.62714 , 1793.802 , 173.56
1653.598 , 50.55515 , 1794.045 , 173.58
1653.421 , 50.47514 , 1794.287 , 173.6
1653.245 , 50.38714 , 1794.53 , 173.62
1653.068 , 50.29115 , 1794.772 , 173.64
1652.892 , 50.18715 , 1795.015 , 173.66
1652.715 , 50.07514 , 1795.258 , 173.68
1652.539 , 49.9565 , 1795.5 , 173.7
1652.362 , 49.9485 , 1795.743 , 173.72
1652.186 , 49.9325 , 1795.985 , 173.74
